ИНН,Зона,Дата_утверждения,prev_zone,next_zone,next_date,zone_change,step
386384590,З,2022-06-06 07:00:51,Ч,К,2022-10-26 07:00:51,True,4
386384590,К,2022-10-26 07:00:51,З,,,True,5
386921287,Ж,2020-06-13 18:50:05,,К,2020-08-26 18:50:05,True,1
386921287,К,2020-08-26 18:50:05,Ж,З,2020-12-26 18:50:05,True,2
386921287,З,2020-12-26 18:50:05,К,,,True,3
391552194,З,2022-05-29 10:03:12,,Ж,2022-07-20 10:03:12,True,1
391552194,Ж,2022-07-20 10:03:12,З,З,2022-11-02 10:03:12,True,2
391552194,З,2022-11-02 10:03:12,Ж,Ч,2023-03-23 10:03:12,True,3
391552194,Ч,2023-03-23 10:03:12,З,,,True,4
394131641,Ж,2020-09-17 09:33:26,,З,2020-12-04 09:33:26,True,1
394131641,З,2020-12-04 09:33:26,Ж,К,2021-02-07 09:33:26,True,2
394131641,К,2021-02-07 09:33:26,З,Ж,2021-06-24 09:33:26,True,3
394131641,Ж,2021-06-24 09:33:26,К,,,True,4
394979248,К,2020-06-06 03:42:45,,Ч,2020-11-04 03:42:45,True,1
394979248,Ч,2020-11-04 03:42:45,К,З,2021-04-04 03:42:45,True,2
394979248,З,2021-04-04 03:42:45,Ч,К,2021-06-25 03:42:45,True,3
394979248,К,2021-06-25 03:42:45,З,З,2021-10-01 03:42:45,True,4
394979248,З,2021-10-01 03:42:45,К,Ж,2022-01-14 03:42:45,True,5
394979248,Ж,2022-01-14 03:42:45,З,,,True,6
395267129,Ч,2021-03-09 17:56:54,,К,2021-08-05 17:56:54,True,1
395267129,К,2021-08-05 17:56:54,Ч,Ж,2021-10-01 17:56:54,True,2
395267129,Ж,2021-10-01 17:56:54,К,,,True,3
395299925,З,2022-09-25 18:14:52,,Ж,2023-03-06 18:14:52,True,1
395299925,Ж,2023-03-06 18:14:52,З,Ч,2023-04-09 18:14:52,True,2
395299925,Ч,2023-04-09 18:14:52,Ж,,,True,3
395568234,К,2021-11-27 14:59:24,,Ж,2022-03-17 14:59:24,True,1
395568234,Ж,2022-03-17 14:59:24,К,К,2022-04-25 14:59:24,True,2
395568234,К,2022-04-25 14:59:24,Ж,,,True,3
395997281,Ч,2021-11-01 06:18:16,,К,2022-04-24 06:18:16,True,1
395997281,К,2022-04-24 06:18:16,Ч,Ч,2022-07-04 06:18:16,True,2
395997281,Ч,2022-07-04 06:18:16,К,З,2022-11-14 06:18:16,True,3
395997281,З,2022-11-14 06:18:16,Ч,К,2023-03-10 06:18:16,True,4
395997281,К,2023-03-10 06:18:16,З,,,True,5
396966710,Ч,2021-09-04 21:44:14,,К,2022-01-15 21:44:14,True,1
396966710,К,2022-01-15 21:44:14,Ч,Ч,2022-02-21 21:44:14,True,2
396966710,Ч,2022-02-21 21:44:14,К,,,True,3
399607674,Ч,2020-06-12 10:13:32,,З,2020-10-26 10:13:32,True,1
399607674,З,2020-10-26 10:13:32,Ч,Ч,2020-12-18 10:13:32,True,2
399607674,Ч,2020-12-18 10:13:32,З,,,True,3
401313457,Ж,2022-05-16 18:10:45,,Ч,2022-07-01 18:10:45,True,1
401313457,Ч,2022-07-01 18:10:45,Ж,З,2022-10-24 18:10:45,True,2
401313457,З,2022-10-24 18:10:45,Ч,Ж,2022-11-28 18:10:45,True,3
401313457,Ж,2022-11-28 18:10:45,З,З,2023-05-06 18:10:45,True,4
401313457,З,2023-05-06 18:10:45,Ж,,,True,5
401960518,Ж,2021-01-25 05:15:21,,З,2021-04-19 05:15:21,True,1
401960518,З,2021-04-19 05:15:21,Ж,Ж,2021-06-06 05:15:21,True,2
401960518,Ж,2021-06-06 05:15:21,З,К,2021-08-22 05:15:21,True,3
401960518,К,2021-08-22 05:15:21,Ж,З,2021-10-29 05:15:21,True,4
401960518,З,2021-10-29 05:15:21,К,,,True,5
404812162,Ч,2022-04-07 01:01:46,,Ж,2022-08-10 01:01:46,True,1
404812162,Ж,2022-08-10 01:01:46,Ч,К,2023-01-06 01:01:46,True,2
404812162,К,2023-01-06 01:01:46,Ж,Ч,2023-04-30 01:01:46,True,3
404812162,Ч,2023-04-30 01:01:46,К,З,2023-10-01 01:01:46,True,4
404812162,З,2023-10-01 01:01:46,Ч,,,True,5
405537468,Ч,2022-01-07 01:23:44,,К,2022-02-17 01:23:44,True,1
405537468,К,2022-02-17 01:23:44,Ч,Ч,2022-06-05 01:23:44,True,2
405537468,Ч,2022-06-05 01:23:44,К,З,2022-08-10 01:23:44,True,3
405537468,З,2022-08-10 01:23:44,Ч,Ж,2022-10-24 01:23:44,True,4
405537468,Ж,2022-10-24 01:23:44,З,,,True,5
405570188,Ч,2020-09-04 04:57:26,,З,2020-12-07 04:57:26,True,1
405570188,З,2020-12-07 04:57:26,Ч,К,2021-03-27 04:57:26,True,2
405570188,К,2021-03-27 04:57:26,З,Ж,2021-05-24 04:57:26,True,3
405570188,Ж,2021-05-24 04:57:26,К,Ч,2021-11-11 04:57:26,True,4
405570188,Ч,2021-11-11 04:57:26,Ж,,,True,5
406838480,К,2022-07-29 14:48:24,,Ж,2022-09-06 14:48:24,True,1
406838480,Ж,2022-09-06 14:48:24,К,К,2023-03-02 14:48:24,True,2
406838480,К,2023-03-02 14:48:24,Ж,З,2023-04-15 14:48:24,True,3
406838480,З,2023-04-15 14:48:24,К,К,2023-08-17 14:48:24,True,4
406838480,К,2023-08-17 14:48:24,З,Ж,2023-12-30 14:48:24,True,5
406838480,Ж,2023-12-30 14:48:24,К,,,True,6
408643411,З,2020-11-01 02:01:05,,Ж,2021-04-08 02:01:05,True,1
408643411,Ж,2021-04-08 02:01:05,З,З,2021-08-08 02:01:05,True,2
408643411,З,2021-08-08 02:01:05,Ж,Ч,2021-12-02 02:01:05,True,3
408643411,Ч,2021-12-02 02:01:05,З,К,2022-03-29 02:01:05,True,4
408643411,К,2022-03-29 02:01:05,Ч,Ж,2022-08-30 02:01:05,True,5
408643411,Ж,2022-08-30 02:01:05,К,,,True,6
408801521,Ч,2022-02-03 00:48:36,,Ж,2022-04-09 00:48:36,True,1
408801521,Ж,2022-04-09 00:48:36,Ч,Ч,2022-06-09 00:48:36,True,2
408801521,Ч,2022-06-09 00:48:36,Ж,З,2022-10-16 00:48:36,True,3
408801521,З,2022-10-16 00:48:36,Ч,К,2023-01-01 00:48:36,True,4
408801521,К,2023-01-01 00:48:36,З,Ч,2023-02-21 00:48:36,True,5
408801521,Ч,2023-02-21 00:48:36,К,,,True,6
410149442,З,2020-03-15 06:35:06,,Ч,2020-06-28 06:35:06,True,1
410149442,Ч,2020-06-28 06:35:06,З,З,2020-12-02 06:35:06,True,2
410149442,З,2020-12-02 06:35:06,Ч,,,True,3
410702933,Ж,2022-07-06 03:25:22,,Ч,2022-10-27 03:25:22,True,1
410702933,Ч,2022-10-27 03:25:22,Ж,Ж,2023-02-15 03:25:22,True,2
410702933,Ж,2023-02-15 03:25:22,Ч,,,True,3
411546099,К,2021-06-01 01:37:35,,З,2021-10-19 01:37:35,True,1
411546099,З,2021-10-19 01:37:35,К,Ч,2022-01-07 01:37:35,True,2
411546099,Ч,2022-01-07 01:37:35,З,К,2022-06-12 01:37:35,True,3
411546099,К,2022-06-12 01:37:35,Ч,,,True,4
413935368,К,2020-12-12 22:12:10,,Ж,2021-04-28 22:12:10,True,1
413935368,Ж,2021-04-28 22:12:10,К,З,2021-07-27 22:12:10,True,2
413935368,З,2021-07-27 22:12:10,Ж,Ч,2021-12-23 22:12:10,True,3
413935368,Ч,2021-12-23 22:12:10,З,К,2022-01-22 22:12:10,True,4
413935368,К,2022-01-22 22:12:10,Ч,З,2022-07-12 22:12:10,True,5
413935368,З,2022-07-12 22:12:10,К,,,True,6
414054334,З,2020-11-28 16:16:24,,Ч,2021-05-22 16:16:24,True,1
414054334,Ч,2021-05-22 16:16:24,З,З,2021-07-11 16:16:24,True,2
414054334,З,2021-07-11 16:16:24,Ч,К,2021-11-23 16:16:24,True,3
414054334,К,2021-11-23 16:16:24,З,,,True,4
414120775,К,2020-11-28 18:19:29,,Ч,2021-05-15 18:19:29,True,1
414120775,Ч,2021-05-15 18:19:29,К,Ж,2021-06-23 18:19:29,True,2
414120775,Ж,2021-06-23 18:19:29,Ч,З,2021-08-22 18:19:29,True,3
414120775,З,2021-08-22 18:19:29,Ж,,,True,4
414422351,Ж,2020-05-22 09:06:49,,З,2020-09-27 09:06:49,True,1
414422351,З,2020-09-27 09:06:49,Ж,Ж,2021-01-16 09:06:49,True,2
414422351,Ж,2021-01-16 09:06:49,З,К,2021-07-11 09:06:49,True,3
414422351,К,2021-07-11 09:06:49,Ж,,,True,4
417596270,З,2021-01-05 17:39:23,,Ж,2021-06-18 17:39:23,True,1
417596270,Ж,2021-06-18 17:39:23,З,К,2021-08-31 17:39:23,True,2
417596270,К,2021-08-31 17:39:23,Ж,Ж,2021-10-14 17:39:23,True,3
417596270,Ж,2021-10-14 17:39:23,К,Ч,2022-01-18 17:39:23,True,4
417596270,Ч,2022-01-18 17:39:23,Ж,,,True,5
417940271,З,2021-05-20 00:35:25,,Ч,2021-07-05 00:35:25,True,1
417940271,Ч,2021-07-05 00:35:25,З,З,2021-08-05 00:35:25,True,2
417940271,З,2021-08-05 00:35:25,Ч,К,2021-11-30 00:35:25,True,3
417940271,К,2021-11-30 00:35:25,З,З,2022-03-15 00:35:25,True,4
417940271,З,2022-03-15 00:35:25,К,Ж,2022-06-04 00:35:25,True,5
417940271,Ж,2022-06-04 00:35:25,З,,,True,6
418140866,З,2022-04-03 03:40:35,,К,2022-09-11 03:40:35,True,1
418140866,К,2022-09-11 03:40:35,З,З,2022-12-09 03:40:35,True,2
418140866,З,2022-12-09 03:40:35,К,,,True,3
424031007,Ч,2022-01-31 05:31:27,,З,2022-06-25 05:31:27,True,1
424031007,З,2022-06-25 05:31:27,Ч,К,2022-11-03 05:31:27,True,2
424031007,К,2022-11-03 05:31:27,З,Ж,2022-12-20 05:31:27,True,3
424031007,Ж,2022-12-20 05:31:27,К,К,2023-04-18 05:31:27,True,4
424031007,К,2023-04-18 05:31:27,Ж,Ж,2023-09-16 05:31:27,True,5
424031007,Ж,2023-09-16 05:31:27,К,,,True,6
424498691,Ж,2023-06-19 11:11:24,,Ч,2023-07-30 11:11:24,True,1
424498691,Ч,2023-07-30 11:11:24,Ж,З,2023-10-19 11:11:24,True,2
424498691,З,2023-10-19 11:11:24,Ч,Ч,2023-11-28 11:11:24,True,3
424498691,Ч,2023-11-28 11:11:24,З,,,True,4
427159939,Ч,2020-08-30 17:49:50,,З,2021-01-15 17:49:50,True,1
427159939,З,2021-01-15 17:49:50,Ч,Ч,2021-06-25 17:49:50,True,2
427159939,Ч,2021-06-25 17:49:50,З,,,True,3
427587861,Ч,2021-01-07 05:41:11,,К,2021-04-24 05:41:11,True,1
427587861,К,2021-04-24 05:41:11,Ч,З,2021-09-18 05:41:11,True,2
427587861,З,2021-09-18 05:41:11,К,Ч,2022-02-26 05:41:11,True,3
427587861,Ч,2022-02-26 05:41:11,З,,,True,4
427644836,З,2021-06-18 14:22:12,,К,2021-12-09 14:22:12,True,1
427644836,К,2021-12-09 14:22:12,З,Ч,2022-03-27 14:22:12,True,2
427644836,Ч,2022-03-27 14:22:12,К,Ж,2022-05-20 14:22:12,True,3
427644836,Ж,2022-05-20 14:22:12,Ч,Ч,2022-08-09 14:22:12,True,4
427644836,Ч,2022-08-09 14:22:12,Ж,К,2022-12-28 14:22:12,True,5
427644836,К,2022-12-28 14:22:12,Ч,,,True,6
427654095,Ч,2021-03-17 19:28:11,,З,2021-08-01 19:28:11,True,1
427654095,З,2021-08-01 19:28:11,Ч,К,2021-12-13 19:28:11,True,2
427654095,К,2021-12-13 19:28:11,З,Ж,2022-03-25 19:28:11,True,3
427654095,Ж,2022-03-25 19:28:11,К,Ч,2022-07-08 19:28:11,True,4
427654095,Ч,2022-07-08 19:28:11,Ж,,,True,5
427859675,Ч,2020-12-07 18:14:18,,З,2021-03-10 18:14:18,True,1
427859675,З,2021-03-10 18:14:18,Ч,Ч,2021-07-14 18:14:18,True,2
427859675,Ч,2021-07-14 18:14:18,З,,,True,3
429051765,З,2021-03-10 10:33:11,,К,2021-05-30 10:33:11,True,1
429051765,К,2021-05-30 10:33:11,З,Ж,2021-11-09 10:33:11,True,2
429051765,Ж,2021-11-09 10:33:11,К,К,2021-12-17 10:33:11,True,3
429051765,К,2021-12-17 10:33:11,Ж,Ж,2022-04-02 10:33:11,True,4
429051765,Ж,2022-04-02 10:33:11,К,Ч,2022-06-14 10:33:11,True,5
429051765,Ч,2022-06-14 10:33:11,Ж,,,True,6
430135690,К,2021-06-22 21:34:39,,Ж,2021-10-17 21:34:39,True,1
430135690,Ж,2021-10-17 21:34:39,К,К,2022-03-25 21:34:39,True,2
430135690,К,2022-03-25 21:34:39,Ж,Ч,2022-05-15 21:34:39,True,3
430135690,Ч,2022-05-15 21:34:39,К,,,True,4
430598444,Ж,2021-03-19 11:29:23,,Ч,2021-05-02 11:29:23,True,1
430598444,Ч,2021-05-02 11:29:23,Ж,К,2021-06-17 11:29:23,True,2
430598444,К,2021-06-17 11:29:23,Ч,Ч,2021-12-10 11:29:23,True,3
430598444,Ч,2021-12-10 11:29:23,К,,,True,4
431104603,К,2022-09-04 11:47:09,,Ж,2022-11-13 11:47:09,True,1
431104603,Ж,2022-11-13 11:47:09,К,К,2022-12-14 11:47:09,True,2
431104603,К,2022-12-14 11:47:09,Ж,Ч,2023-02-05 11:47:09,True,3
431104603,Ч,2023-02-05 11:47:09,К,К,2023-03-27 11:47:09,True,4
431104603,К,2023-03-27 11:47:09,Ч,,,True,5
432066490,З,2022-03-05 02:44:35,,К,2022-05-17 02:44:35,True,1
432066490,К,2022-05-17 02:44:35,З,З,2022-09-06 02:44:35,True,2
432066490,З,2022-09-06 02:44:35,К,Ч,2023-01-01 02:44:35,True,3
432066490,Ч,2023-01-01 02:44:35,З,,,True,4
433571647,Ж,2022-02-04 00:34:08,,З,2022-05-29 00:34:08,True,1
433571647,З,2022-05-29 00:34:08,Ж,Ч,2022-09-26 00:34:08,True,2
433571647,Ч,2022-09-26 00:34:08,З,Ж,2022-11-13 00:34:08,True,3
433571647,Ж,2022-11-13 00:34:08,Ч,Ч,2023-03-04 00:34:08,True,4
433571647,Ч,2023-03-04 00:34:08,Ж,Ж,2023-07-10 00:34:08,True,5
433571647,Ж,2023-07-10 00:34:08,Ч,,,True,6
434200124,К,2022-07-25 19:08:12,,Ч,2022-12-17 19:08:12,True,1
434200124,Ч,2022-12-17 19:08:12,К,Ж,2023-03-07 19:08:12,True,2
434200124,Ж,2023-03-07 19:08:12,Ч,Ч,2023-07-11 19:08:12,True,3
434200124,Ч,2023-07-11 19:08:12,Ж,З,2023-10-04 19:08:12,True,4
434200124,З,2023-10-04 19:08:12,Ч,,,True,5
435660347,Ч,2022-05-26 04:02:41,,Ж,2022-07-22 04:02:41,True,1
435660347,Ж,2022-07-22 04:02:41,Ч,Ч,2022-09-01 04:02:41,True,2
435660347,Ч,2022-09-01 04:02:41,Ж,Ж,2023-01-04 04:02:41,True,3
435660347,Ж,2023-01-04 04:02:41,Ч,Ч,2023-07-03 04:02:41,True,4
435660347,Ч,2023-07-03 04:02:41,Ж,К,2023-10-26 04:02:41,True,5
435660347,К,2023-10-26 04:02:41,Ч,,,True,6
436198335,Ж,2022-03-10 03:27:24,,З,2022-08-28 03:27:24,True,1
436198335,З,2022-08-28 03:27:24,Ж,Ч,2022-10-27 03:27:24,True,2
436198335,Ч,2022-10-27 03:27:24,З,,,True,3
436336556,З,2020-09-24 20:49:28,,Ч,2021-03-21 20:49:28,True,1
436336556,Ч,2021-03-21 20:49:28,З,К,2021-07-28 20:49:28,True,2
436336556,К,2021-07-28 20:49:28,Ч,,,True,3
436779256,З,2022-08-25 10:03:24,,К,2022-10-13 10:03:24,True,1
436779256,К,2022-10-13 10:03:24,З,Ч,2022-12-24 10:03:24,True,2
436779256,Ч,2022-12-24 10:03:24,К,,,True,3
437735859,Ч,2022-11-25 09:19:56,,К,2023-02-05 09:19:56,True,1
437735859,К,2023-02-05 09:19:56,Ч,З,2023-06-14 09:19:56,True,2
437735859,З,2023-06-14 09:19:56,К,Ч,2023-11-22 09:19:56,True,3
437735859,Ч,2023-11-22 09:19:56,З,,,True,4
438257006,Ж,2020-10-07 18:10:30,,К,2020-12-27 18:10:30,True,1
438257006,К,2020-12-27 18:10:30,Ж,Ч,2021-03-30 18:10:30,True,2
438257006,Ч,2021-03-30 18:10:30,К,К,2021-07-13 18:10:30,True,3
438257006,К,2021-07-13 18:10:30,Ч,,,True,4
438618304,Ж,2022-08-24 01:25:47,,Ч,2022-12-09 01:25:47,True,1
438618304,Ч,2022-12-09 01:25:47,Ж,Ж,2023-05-31 01:25:47,True,2
438618304,Ж,2023-05-31 01:25:47,Ч,,,True,3
440073575,Ж,2021-07-04 20:27:34,,Ч,2021-08-13 20:27:34,True,1
440073575,Ч,2021-08-13 20:27:34,Ж,З,2021-11-22 20:27:34,True,2
440073575,З,2021-11-22 20:27:34,Ч,К,2022-03-07 20:27:34,True,3
440073575,К,2022-03-07 20:27:34,З,Ч,2022-07-06 20:27:34,True,4
440073575,Ч,2022-07-06 20:27:34,К,,,True,5
440263952,К,2021-05-08 06:51:19,,З,2021-08-01 06:51:19,True,1
440263952,З,2021-08-01 06:51:19,К,Ж,2021-11-28 06:51:19,True,2
440263952,Ж,2021-11-28 06:51:19,З,,,True,3
440314279,К,2021-05-07 08:44:34,,Ч,2021-09-18 08:44:34,True,1
440314279,Ч,2021-09-18 08:44:34,К,Ж,2022-02-19 08:44:34,True,2
440314279,Ж,2022-02-19 08:44:34,Ч,К,2022-07-10 08:44:34,True,3
440314279,К,2022-07-10 08:44:34,Ж,,,True,4
442679631,К,2021-08-18 17:20:56,,Ж,2022-01-14 17:20:56,True,1
442679631,Ж,2022-01-14 17:20:56,К,К,2022-07-02 17:20:56,True,2
442679631,К,2022-07-02 17:20:56,Ж,Ч,2022-11-13 17:20:56,True,3
442679631,Ч,2022-11-13 17:20:56,К,,,True,4
444359847,К,2020-03-08 05:58:20,,З,2020-08-12 05:58:20,True,1
444359847,З,2020-08-12 05:58:20,К,К,2020-11-01 05:58:20,True,2
444359847,К,2020-11-01 05:58:20,З,,,True,3
447242478,Ж,2021-01-02 19:23:37,,З,2021-05-09 19:23:37,True,1
447242478,З,2021-05-09 19:23:37,Ж,Ж,2021-07-27 19:23:37,True,2
447242478,Ж,2021-07-27 19:23:37,З,К,2021-12-14 19:23:37,True,3
447242478,К,2021-12-14 19:23:37,Ж,Ж,2022-04-30 19:23:37,True,4
447242478,Ж,2022-04-30 19:23:37,К,,,True,5
448544848,З,2021-05-29 21:18:23,,Ч,2021-08-22 21:18:23,True,1
448544848,Ч,2021-08-22 21:18:23,З,З,2021-11-22 21:18:23,True,2
448544848,З,2021-11-22 21:18:23,Ч,Ж,2022-04-29 21:18:23,True,3
448544848,Ж,2022-04-29 21:18:23,З,К,2022-08-15 21:18:23,True,4
448544848,К,2022-08-15 21:18:23,Ж,,,True,5
448574319,Ч,2022-01-04 15:58:57,,Ж,2022-04-02 15:58:57,True,1
448574319,Ж,2022-04-02 15:58:57,Ч,К,2022-09-10 15:58:57,True,2
448574319,К,2022-09-10 15:58:57,Ж,,,True,3
449284249,К,2021-03-14 13:22:07,,Ч,2021-09-10 13:22:07,True,1
449284249,Ч,2021-09-10 13:22:07,К,З,2021-12-28 13:22:07,True,2
449284249,З,2021-12-28 13:22:07,Ч,Ж,2022-02-11 13:22:07,True,3
449284249,Ж,2022-02-11 13:22:07,З,,,True,4
452506728,Ч,2022-01-24 08:28:29,,З,2022-04-06 08:28:29,True,1
452506728,З,2022-04-06 08:28:29,Ч,Ж,2022-06-25 08:28:29,True,2
452506728,Ж,2022-06-25 08:28:29,З,З,2022-08-10 08:28:29,True,3
452506728,З,2022-08-10 08:28:29,Ж,,,True,4
454701676,З,2022-08-17 22:39:46,,Ч,2023-01-18 22:39:46,True,1
454701676,Ч,2023-01-18 22:39:46,З,Ж,2023-04-11 22:39:46,True,2
454701676,Ж,2023-04-11 22:39:46,Ч,,,True,3
454802305,З,2022-11-08 05:55:20,,К,2023-03-24 05:55:20,True,1
454802305,К,2023-03-24 05:55:20,З,З,2023-05-15 05:55:20,True,2
454802305,З,2023-05-15 05:55:20,К,,,True,3
454966508,Ч,2021-05-04 00:09:59,,К,2021-10-30 00:09:59,True,1
454966508,К,2021-10-30 00:09:59,Ч,Ж,2021-12-27 00:09:59,True,2
454966508,Ж,2021-12-27 00:09:59,К,К,2022-06-08 00:09:59,True,3
454966508,К,2022-06-08 00:09:59,Ж,Ж,2022-07-31 00:09:59,True,4
454966508,Ж,2022-07-31 00:09:59,К,,,True,5
456850475,З,2022-09-10 16:54:42,,Ч,2022-10-21 16:54:42,True,1
456850475,Ч,2022-10-21 16:54:42,З,К,2023-01-22 16:54:42,True,2
456850475,К,2023-01-22 16:54:42,Ч,З,2023-04-01 16:54:42,True,3
456850475,З,2023-04-01 16:54:42,К,,,True,4
457879370,Ч,2021-12-12 12:12:45,,Ж,2022-01-31 12:12:45,True,1
457879370,Ж,2022-01-31 12:12:45,Ч,З,2022-06-03 12:12:45,True,2
457879370,З,2022-06-03 12:12:45,Ж,Ж,2022-08-01 12:12:45,True,3
457879370,Ж,2022-08-01 12:12:45,З,,,True,4
459298284,З,2021-08-24 11:37:44,,Ч,2021-12-04 11:37:44,True,1
459298284,Ч,2021-12-04 11:37:44,З,Ж,2022-05-13 11:37:44,True,2
459298284,Ж,2022-05-13 11:37:44,Ч,К,2022-10-03 11:37:44,True,3
459298284,К,2022-10-03 11:37:44,Ж,,,True,4
459421514,З,2022-04-05 23:31:39,,К,2022-07-02 23:31:39,True,1
459421514,К,2022-07-02 23:31:39,З,Ж,2022-12-19 23:31:39,True,2
459421514,Ж,2022-12-19 23:31:39,К,К,2023-03-28 23:31:39,True,3
459421514,К,2023-03-28 23:31:39,Ж,Ч,2023-09-13 23:31:39,True,4
459421514,Ч,2023-09-13 23:31:39,К,,,True,5
459525300,З,2021-10-03 04:32:46,,Ч,2022-01-08 04:32:46,True,1
459525300,Ч,2022-01-08 04:32:46,З,Ж,2022-04-11 04:32:46,True,2
459525300,Ж,2022-04-11 04:32:46,Ч,К,2022-08-06 04:32:46,True,3
459525300,К,2022-08-06 04:32:46,Ж,Ч,2023-01-17 04:32:46,True,4
459525300,Ч,2023-01-17 04:32:46,К,,,True,5
459742362,Ч,2021-07-15 16:10:17,,Ж,2021-12-26 16:10:17,True,1
459742362,Ж,2021-12-26 16:10:17,Ч,Ч,2022-06-03 16:10:17,True,2
459742362,Ч,2022-06-03 16:10:17,Ж,,,True,3
460928295,Ж,2022-07-15 09:23:54,,К,2022-12-05 09:23:54,True,1
460928295,К,2022-12-05 09:23:54,Ж,Ч,2023-03-10 09:23:54,True,2
460928295,Ч,2023-03-10 09:23:54,К,,,True,3
461402144,Ж,2020-04-03 21:34:08,,Ч,2020-07-20 21:34:08,True,1
461402144,Ч,2020-07-20 21:34:08,Ж,К,2021-01-07 21:34:08,True,2
461402144,К,2021-01-07 21:34:08,Ч,З,2021-04-18 21:34:08,True,3
461402144,З,2021-04-18 21:34:08,К,Ч,2021-08-27 21:34:08,True,4
461402144,Ч,2021-08-27 21:34:08,З,Ж,2021-11-05 21:34:08,True,5
461402144,Ж,2021-11-05 21:34:08,Ч,,,True,6
461762711,К,2021-10-04 20:35:27,,Ч,2022-01-01 20:35:27,True,1
461762711,Ч,2022-01-01 20:35:27,К,Ж,2022-04-22 20:35:27,True,2
461762711,Ж,2022-04-22 20:35:27,Ч,З,2022-07-25 20:35:27,True,3
461762711,З,2022-07-25 20:35:27,Ж,Ж,2022-09-09 20:35:27,True,4
461762711,Ж,2022-09-09 20:35:27,З,,,True,5
461928682,К,2021-06-14 14:44:07,,Ч,2021-11-30 14:44:07,True,1
461928682,Ч,2021-11-30 14:44:07,К,Ж,2022-02-17 14:44:07,True,2
461928682,Ж,2022-02-17 14:44:07,Ч,К,2022-08-10 14:44:07,True,3
461928682,К,2022-08-10 14:44:07,Ж,З,2022-12-23 14:44:07,True,4
461928682,З,2022-12-23 14:44:07,К,,,True,5
462528125,Ж,2022-07-01 01:23:46,,З,2022-09-27 01:23:46,True,1
462528125,З,2022-09-27 01:23:46,Ж,К,2023-03-24 01:23:46,True,2
462528125,К,2023-03-24 01:23:46,З,,,True,3
464147168,К,2021-05-08 22:55:05,,Ж,2021-09-13 22:55:05,True,1
464147168,Ж,2021-09-13 22:55:05,К,К,2021-11-26 22:55:05,True,2
464147168,К,2021-11-26 22:55:05,Ж,З,2022-02-14 22:55:05,True,3
464147168,З,2022-02-14 22:55:05,К,Ж,2022-03-16 22:55:05,True,4
464147168,Ж,2022-03-16 22:55:05,З,,,True,5
464221034,Ч,2022-09-19 03:48:48,,К,2022-11-21 03:48:48,True,1
464221034,К,2022-11-21 03:48:48,Ч,Ж,2023-03-02 03:48:48,True,2
464221034,Ж,2023-03-02 03:48:48,К,К,2023-06-02 03:48:48,True,3
464221034,К,2023-06-02 03:48:48,Ж,Ч,2023-07-08 03:48:48,True,4
464221034,Ч,2023-07-08 03:48:48,К,К,2023-09-12 03:48:48,True,5
464221034,К,2023-09-12 03:48:48,Ч,,,True,6
464375433,К,2020-12-08 08:27:14,,Ч,2021-01-22 08:27:14,True,1
464375433,Ч,2021-01-22 08:27:14,К,Ж,2021-04-05 08:27:14,True,2
464375433,Ж,2021-04-05 08:27:14,Ч,Ч,2021-06-17 08:27:14,True,3
464375433,Ч,2021-06-17 08:27:14,Ж,К,2021-11-03 08:27:14,True,4
464375433,К,2021-11-03 08:27:14,Ч,Ч,2021-12-05 08:27:14,True,5
464375433,Ч,2021-12-05 08:27:14,К,,,True,6
464443216,З,2022-02-28 14:12:25,,К,2022-07-14 14:12:25,True,1
464443216,К,2022-07-14 14:12:25,З,Ж,2022-10-29 14:12:25,True,2
464443216,Ж,2022-10-29 14:12:25,К,К,2022-11-29 14:12:25,True,3
464443216,К,2022-11-29 14:12:25,Ж,Ч,2023-03-19 14:12:25,True,4
464443216,Ч,2023-03-19 14:12:25,К,Ж,2023-08-14 14:12:25,True,5
464443216,Ж,2023-08-14 14:12:25,Ч,,,True,6
464870286,Ж,2020-05-27 23:04:32,,К,2020-11-09 23:04:32,True,1
464870286,К,2020-11-09 23:04:32,Ж,Ч,2021-01-04 23:04:32,True,2
464870286,Ч,2021-01-04 23:04:32,К,,,True,3
464936449,Ч,2021-02-04 23:16:07,,Ж,2021-04-06 23:16:07,True,1
464936449,Ж,2021-04-06 23:16:07,Ч,З,2021-05-13 23:16:07,True,2
464936449,З,2021-05-13 23:16:07,Ж,К,2021-11-02 23:16:07,True,3
464936449,К,2021-11-02 23:16:07,З,Ч,2021-12-17 23:16:07,True,4
464936449,Ч,2021-12-17 23:16:07,К,З,2022-02-27 23:16:07,True,5
464936449,З,2022-02-27 23:16:07,Ч,,,True,6
465372972,Ж,2020-03-11 00:58:12,,К,2020-05-05 00:58:12,True,1
465372972,К,2020-05-05 00:58:12,Ж,Ч,2020-07-13 00:58:12,True,2
465372972,Ч,2020-07-13 00:58:12,К,Ж,2020-11-20 00:58:12,True,3
465372972,Ж,2020-11-20 00:58:12,Ч,,,True,4
465838444,Ч,2021-12-05 17:18:30,,З,2022-04-11 17:18:30,True,1
465838444,З,2022-04-11 17:18:30,Ч,Ж,2022-07-03 17:18:30,True,2
465838444,Ж,2022-07-03 17:18:30,З,Ч,2022-12-05 17:18:30,True,3
465838444,Ч,2022-12-05 17:18:30,Ж,З,2023-03-13 17:18:30,True,4
465838444,З,2023-03-13 17:18:30,Ч,Ж,2023-09-08 17:18:30,True,5
